"id","data_type","resource","date","beds","available","occupied","sold","occupied_t","sold_t"
"FOC160","Forecast","GCO024","2024-04-01","0","0","0","0","0","0"
"SOC160","Stabilised","GCO024","2024-04-01","0","0","0.0","0.0","0","0"
"UOC160","UW","GCO024","2024-04-01","86","2580","2257.5","2257.5","0","0"
"FOC161","Forecast","GCO024","2024-05-01","0","0","0","0","0","0"
"SOC161","Stabilised","GCO024","2024-05-01","0","0","0.0","0.0","0","0"
"UOC161","UW","GCO024","2024-05-01","86","2666","2332.75","2332.75","0","0"
"FOC162","Forecast","GCO024","2024-06-01","0","0","0","0","0","0"
"SOC162","Stabilised","GCO024","2024-06-01","0","0","0.0","0.0","0","0"
"UOC162","UW","GCO024","2024-06-01","86","2580","2257.5","2257.5","0","0"
"FOC163","Forecast","GCO024","2024-07-01","0","0","0","0","0","0"
"SOC163","Stabilised","GCO024","2024-07-01","0","0","0.0","0.0","0","0"
"UOC163","UW","GCO024","2024-07-01","86","2666","2332.75","2332.75","0","0"
"FOC164","Forecast","GCO024","2024-08-01","0","0","0","0","0","0"
"SOC164","Stabilised","GCO024","2024-08-01","0","0","0.0","0.0","0","0"
"UOC164","UW","GCO024","2024-08-01","86","2666","2332.75","2332.75","0","0"
"FOC165","Forecast","GCO024","2024-09-01","80","2400","1920","1920","0","0"
"SOC165","Stabilised","GCO024","2024-09-01","80","2400","2088.0","2088.0","0","0"
"UOC165","UW","GCO024","2024-09-01","86","2580","2257.5","2257.5","0","0"
"FOC166","Forecast","GCO024","2024-10-01","80","2480","1984","1984","0","0"
"SOC166","Stabilised","GCO024","2024-10-01","80","2480","2331.2","2331.2","0","0"
"UOC166","UW","GCO024","2024-10-01","86","2666","2332.75","2332.75","0","0"
"FOC167","Forecast","GCO024","2024-11-01","80","2400","1920","1920","0","0"
"SOC167","Stabilised","GCO024","2024-11-01","80","2400","2256.0","2256.0","0","0"
"UOC167","UW","GCO024","2024-11-01","86","2580","2257.5","2257.5","0","0"
"FOC168","Forecast","GCO024","2024-12-01","80","2480","1984","1984","0","0"
"SOC168","Stabilised","GCO024","2024-12-01","80","2480","2306.4","2306.4","0","0"
"UOC168","UW","GCO024","2024-12-01","86","2666","2332.75","2332.75","0","0"
"FOC169","Forecast","GTF000","2024-01-01","75","2325","2092.5","2092.5","0","0"
"SOC169","Stabilised","GTF000","2024-01-01","75","2325","2208.75","2208.75","0","0"
"UOC169","UW","GTF000","2024-01-01","75","2325","1640.7857142857147","1640.7857142857147","0","0"
"FOC170","Forecast","GTF000","2024-02-01","75","2175","1957.5","1957.5","0","0"
"SOC170","Stabilised","GTF000","2024-02-01","75","2175","2066.25","2066.25","0","0"
"UOC170","UW","GTF000","2024-02-01","75","2175","1889.1428571428576","1889.1428571428576","0","0"
"FOC171","Forecast","GTF000","2024-03-01","75","2325","2092.5","2092.5","0","0"
"SOC171","Stabilised","GTF000","2024-03-01","75","2325","2162.25","2162.25","0","0"
"UOC171","UW","GTF000","2024-03-01","75","2325","2019.4285714285718","2019.4285714285718","0","0"
"FOC172","Forecast","GTF000","2024-04-01","75","2250","2025.0","2025.0","0","0"
"SOC172","Stabilised","GTF000","2024-04-01","75","2250","2092.5","2092.5","0","0"
"UOC172","UW","GTF000","2024-04-01","75","2250","1954.2857142857147","1954.2857142857147","0","0"
"FOC173","Forecast","GTF000","2024-05-01","75","2325","2092.5","2092.5","0","0"
"SOC173","Stabilised","GTF000","2024-05-01","75","2325","2092.5","2092.5","0","0"
"UOC173","UW","GTF000","2024-05-01","75","2325","2019.4285714285718","2019.4285714285718","0","0"
"FOC174","Forecast","GTF000","2024-06-01","78","2340","2065.5000000000005","2065.5000000000005","0","0"
"SOC174","Stabilised","GTF000","2024-06-01","78","2340","2106.0","2106.0","0","0"
"UOC174","UW","GTF000","2024-06-01","75","2250","1954.2857142857147","1954.2857142857147","0","0"
"FOC175","Forecast","GTF000","2024-07-01","83","2573","1714.3","1714.3","0","0"
"SOC175","Stabilised","GTF000","2024-07-01","83","2573","1929.75","1929.75","0","0"
"UOC175","UW","GTF000","2024-07-01","75","2325","1062.8571428571431","1062.8571428571431","0","0"
"FOC176","Forecast","GTF000","2024-08-01","83","2573","612.25","612.25","0","0"
"SOC176","Stabilised","GTF000","2024-08-01","83","2573","1312.23","1312.23","0","0"
"UOC176","UW","GTF000","2024-08-01","75","2325","1062.8571428571431","1062.8571428571431","0","0"
"FOC177","Forecast","GTF000","2024-09-01","83","2490","2365.5","2365.5","0","0"
"SOC177","Stabilised","GTF000","2024-09-01","83","2490","2166.3","2166.3","0","0"
"UOC177","UW","GTF000","2024-09-01","75","2250","1954.2857142857147","1954.2857142857147","0","0"
"FOC178","Forecast","GTF000","2024-10-01","83","2573","2444.35","2444.35","0","0"
"SOC178","Stabilised","GTF000","2024-10-01","83","2573","2418.62","2418.62","0","0"
"UOC178","UW","GTF000","2024-10-01","78","2418","2100.2057142857147","2100.2057142857147","0","0"
"FOC179","Forecast","GTF000","2024-11-01","83","2490","2365.5","2365.5","0","0"
"SOC179","Stabilised","GTF000","2024-11-01","83","2490","2340.6","2340.6","0","0"
"UOC179","UW","GTF000","2024-11-01","78","2340","2032.4571428571433","2032.4571428571433","0","0"
"FOC180","Forecast","GTF000","2024-12-01","83","2573","2444.35","2444.35","0","0"
"SOC180","Stabilised","GTF000","2024-12-01","83","2573","2392.8900000000003","2392.8900000000003","0","0"
"UOC180","UW","GTF000","2024-12-01","78","2418","2100.2057142857147","2100.2057142857147","0","0"
"FOC181","Forecast","MUN448","2024-01-01","36","1116","892.8000000000001","892.8000000000001","0","0"
"SOC181","Stabilised","MUN448","2024-01-01","36","1116","1060.2","1060.2","0","0"
"UOC181","UW","MUN448","2024-01-01","61","1891","1654.625","1654.625","0","0"
"FOC182","Forecast","MUN448","2024-02-01","36","1044","887.4","887.4","0","0"
"SOC182","Stabilised","MUN448","2024-02-01","36","1044","991.8","991.8","0","0"
"UOC182","UW","MUN448","2024-02-01","61","1769","1547.875","1547.875","0","0"
"FOC183","Forecast","MUN448","2024-03-01","36","1116","948.5999999999999","948.5999999999999","0","0"
"SOC183","Stabilised","MUN448","2024-03-01","36","1116","1037.88","1037.88","0","0"
"UOC183","UW","MUN448","2024-03-01","61","1891","1654.625","1654.625","0","0"
"FOC184","Forecast","MUN448","2024-04-01","36","1080","917.9999999999999","917.9999999999999","0","0"
"SOC184","Stabilised","MUN448","2024-04-01","36","1080","1004.4000000000001","1004.4000000000001","0","0"
"UOC184","UW","MUN448","2024-04-01","61","1830","1601.25","1601.25","0","0"
"FOC185","Forecast","MUN448","2024-05-01","51","1581","1146.2250000000001","1146.2250000000001","0","0"
"SOC185","Stabilised","MUN448","2024-05-01","51","1581","1422.9","1422.9","0","0"
"UOC185","UW","MUN448","2024-05-01","61","1891","1654.625","1654.625","0","0"
"FOC186","Forecast","MUN448","2024-06-01","51","1530","1109.25","1109.25","0","0"
"SOC186","Stabilised","MUN448","2024-06-01","51","1530","1377.0","1377.0","0","0"
"UOC186","UW","MUN448","2024-06-01","61","1830","1601.25","1601.25","0","0"
"FOC187","Forecast","MUN448","2024-07-01","51","1581","943.9499999999999","943.9499999999999","0","0"
"SOC187","Stabilised","MUN448","2024-07-01","51","1581","1185.75","1185.75","0","0"
"UOC187","UW","MUN448","2024-07-01","61","1891","1654.625","1654.625","0","0"
"FOC188","Forecast","MUN448","2024-08-01","59","1829","515.375","515.375","0","0"
"SOC188","Stabilised","MUN448","2024-08-01","59","1829","932.79","932.79","0","0"
"UOC188","UW","MUN448","2024-08-01","68","2108","1844.5","1844.5","0","0"
"FOC189","Forecast","MUN448","2024-09-01","59","1770","1593.0","1593.0","0","0"
"SOC189","Stabilised","MUN448","2024-09-01","59","1770","1539.9","1539.9","0","0"
"UOC189","UW","MUN448","2024-09-01","79","2370","2073.75","2073.75","0","0"
"FOC190","Forecast","MUN448","2024-10-01","59","1829","1646.1000000000001","1646.1000000000001","0","0"
"SOC190","Stabilised","MUN448","2024-10-01","59","1829","1719.26","1719.26","0","0"
"UOC190","UW","MUN448","2024-10-01","79","2449","2142.875","2142.875","0","0"
"FOC191","Forecast","MUN448","2024-11-01","59","1770","1593.0","1593.0","0","0"
"SOC191","Stabilised","MUN448","2024-11-01","59","1770","1663.8","1663.8","0","0"
"UOC191","UW","MUN448","2024-11-01","79","2370","2073.75","2073.75","0","0"
"FOC192","Forecast","MUN448","2024-12-01","59","1829","1646.1000000000001","1646.1000000000001","0","0"
"SOC192","Stabilised","MUN448","2024-12-01","59","1829","1700.97","1700.97","0","0"
"UOC192","UW","MUN448","2024-12-01","79","2449","2142.875","2142.875","0","0"
"FOC193","Forecast","NAP206","2024-01-01","34","1054","1001.3","1001.3","0","0"
"SOC193","Stabilised","NAP206","2024-01-01","34","1054","1001.3","1001.3","0","0"
"UOC193","UW","NAP206","2024-01-01","34","1054","922.25","922.25","0","0"
"FOC194","Forecast","NAP206","2024-02-01","34","986","936.6999999999999","936.6999999999999","0","0"
"SOC194","Stabilised","NAP206","2024-02-01","34","986","936.6999999999999","936.6999999999999","0","0"
"UOC194","UW","NAP206","2024-02-01","34","986","862.75","862.75","0","0"
"FOC195","Forecast","NAP206","2024-03-01","34","1054","1001.3","1001.3","0","0"
"SOC195","Stabilised","NAP206","2024-03-01","34","1054","980.22","980.22","0","0"
"UOC195","UW","NAP206","2024-03-01","34","1054","922.25","922.25","0","0"
"FOC196","Forecast","NAP206","2024-04-01","34","1020","968.9999999999999","968.9999999999999","0","0"
"SOC196","Stabilised","NAP206","2024-04-01","34","1020","948.6","948.6","0","0"
"UOC196","UW","NAP206","2024-04-01","34","1020","892.5","892.5","0","0"
"FOC197","Forecast","NAP206","2024-05-01","34","1054","969.6800000000001","969.6800000000001","0","0"
"SOC197","Stabilised","NAP206","2024-05-01","34","1054","948.6","948.6","0","0"
"UOC197","UW","NAP206","2024-05-01","34","1054","922.25","922.25","0","0"
"FOC198","Forecast","NAP206","2024-06-01","34","1020","938.4000000000001","938.4000000000001","0","0"
"SOC198","Stabilised","NAP206","2024-06-01","34","1020","918.0","918.0","0","0"
"UOC198","UW","NAP206","2024-06-01","34","1020","892.5","892.5","0","0"
"FOC199","Forecast","NAP206","2024-07-01","34","1054","790.5","790.5","0","0"
"SOC199","Stabilised","NAP206","2024-07-01","34","1054","790.5","790.5","0","0"
"UOC199","UW","NAP206","2024-07-01","34","1054","922.25","922.25","0","0"
"FOC200","Forecast","NAP206","2024-08-01","34","1054","421.6","421.6","0","0"
"SOC200","Stabilised","NAP206","2024-08-01","34","1054","537.54","537.54","0","0"
"UOC200","UW","NAP206","2024-08-01","34","1054","922.25","922.25","0","0"
"FOC201","Forecast","NAP206","2024-09-01","34","1020","918.0","918.0","0","0"
"SOC201","Stabilised","NAP206","2024-09-01","34","1020","887.4","887.4","0","0"
"UOC201","UW","NAP206","2024-09-01","34","1020","892.5","892.5","0","0"
"FOC202","Forecast","NAP206","2024-10-01","34","1054","1011.84","1011.84","0","0"
"SOC202","Stabilised","NAP206","2024-10-01","34","1054","990.76","990.76","0","0"
"UOC202","UW","NAP206","2024-10-01","34","1054","922.25","922.25","0","0"
"FOC203","Forecast","NAP206","2024-11-01","34","1020","979.2","979.2","0","0"
"SOC203","Stabilised","NAP206","2024-11-01","34","1020","958.8","958.8","0","0"
"UOC203","UW","NAP206","2024-11-01","34","1020","892.5","892.5","0","0"
"FOC204","Forecast","NAP206","2024-12-01","34","1054","1001.3","1001.3","0","0"
"SOC204","Stabilised","NAP206","2024-12-01","34","1054","980.22","980.22","0","0"
"UOC204","UW","NAP206","2024-12-01","34","1054","922.25","922.25","0","0"
"FOC205","Forecast","NAU014","2024-01-01","0","0","0","0","0","0"
"SOC205","Stabilised","NAU014","2024-01-01","0","0","0.0","0.0","0","0"
"UOC205","UW","NAU014","2024-01-01","20","620","542.5","542.5","0","0"
"FOC206","Forecast","NAU014","2024-02-01","0","0","0","0","0","0"
"SOC206","Stabilised","NAU014","2024-02-01","0","0","0.0","0.0","0","0"
"UOC206","UW","NAU014","2024-02-01","20","580","507.5","507.5","0","0"
"FOC207","Forecast","NAU014","2024-03-01","0","0","0","0","0","0"
"SOC207","Stabilised","NAU014","2024-03-01","0","0","0.0","0.0","0","0"
"UOC207","UW","NAU014","2024-03-01","20","620","542.5","542.5","0","0"
"FOC208","Forecast","NAU014","2024-04-01","0","0","0","0","0","0"
"SOC208","Stabilised","NAU014","2024-04-01","0","0","0.0","0.0","0","0"
"UOC208","UW","NAU014","2024-04-01","20","600","525.0","525.0","0","0"
"FOC209","Forecast","NAU014","2024-05-01","0","0","0","0","0","0"
"SOC209","Stabilised","NAU014","2024-05-01","0","0","0.0","0.0","0","0"
"UOC209","UW","NAU014","2024-05-01","20","620","542.5","542.5","0","0"
"FOC210","Forecast","NAU014","2024-06-01","0","0","0","0","0","0"
"SOC210","Stabilised","NAU014","2024-06-01","0","0","0.0","0.0","0","0"
"UOC210","UW","NAU014","2024-06-01","20","600","525.0","525.0","0","0"
"FOC211","Forecast","NAU014","2024-07-01","0","0","0","0","0","0"
"SOC211","Stabilised","NAU014","2024-07-01","0","0","0.0","0.0","0","0"
"UOC211","UW","NAU014","2024-07-01","20","620","542.5","542.5","0","0"
"FOC212","Forecast","NAU014","2024-08-01","0","0","0","0","0","0"
"SOC212","Stabilised","NAU014","2024-08-01","0","0","0.0","0.0","0","0"
"UOC212","UW","NAU014","2024-08-01","20","620","542.5","542.5","0","0"
"FOC213","Forecast","NAU014","2024-09-01","12","360","288.00000000000006","288.00000000000006","0","0"
"SOC213","Stabilised","NAU014","2024-09-01","12","360","313.2","313.2","0","0"
"UOC213","UW","NAU014","2024-09-01","20","600","525.0","525.0","0","0"
"FOC214","Forecast","NAU014","2024-10-01","12","372","297.6","297.6","0","0"
"SOC214","Stabilised","NAU014","2024-10-01","12","372","349.68","349.68","0","0"
"UOC214","UW","NAU014","2024-10-01","20","620","542.5","542.5","0","0"
"FOC215","Forecast","NAU014","2024-11-01","12","360","288.00000000000006","288.00000000000006","0","0"
"SOC215","Stabilised","NAU014","2024-11-01","12","360","338.4","338.4","0","0"
"UOC215","UW","NAU014","2024-11-01","20","600","525.0","525.0","0","0"
"FOC216","Forecast","NAU014","2024-12-01","12","372","297.6","297.6","0","0"
"SOC216","Stabilised","NAU014","2024-12-01","12","372","345.96000000000004","345.96000000000004","0","0"
"UOC216","UW","NAU014","2024-12-01","20","620","542.5","542.5","0","0"
"FOC217","Forecast","PFC002","2024-01-01","41","1271","889.6999999999999","889.6999999999999","0","0"
"SOC217","Stabilised","PFC002","2024-01-01","41","1271","889.6999999999999","889.6999999999999","0","0"
"UOC217","UW","PFC002","2024-01-01","40","1240","1085.0","1085.0","0","0"
"FOC218","Forecast","PFC002","2024-02-01","41","1189","832.3","832.3","0","0"
"SOC218","Stabilised","PFC002","2024-02-01","41","1189","832.3","832.3","0","0"
"UOC218","UW","PFC002","2024-02-01","40","1160","1015.0","1015.0","0","0"
"FOC219","Forecast","PFC002","2024-03-01","41","1271","889.6999999999999","889.6999999999999","0","0"
"SOC219","Stabilised","PFC002","2024-03-01","41","1271","889.6999999999999","889.6999999999999","0","0"
"UOC219","UW","PFC002","2024-03-01","40","1240","1085.0","1085.0","0","0"
"FOC220","Forecast","PFC002","2024-04-01","41","1230","861.0","861.0","0","0"
"SOC220","Stabilised","PFC002","2024-04-01","41","1230","861.0","861.0","0","0"
"UOC220","UW","PFC002","2024-04-01","40","1200","1050.0","1050.0","0","0"
"FOC221","Forecast","PFC002","2024-05-01","41","1271","889.6999999999999","889.6999999999999","0","0"
"SOC221","Stabilised","PFC002","2024-05-01","41","1271","889.6999999999999","889.6999999999999","0","0"
"UOC221","UW","PFC002","2024-05-01","40","1240","1085.0","1085.0","0","0"
"FOC222","Forecast","PFC002","2024-06-01","41","1230","861.0","861.0","0","0"
"SOC222","Stabilised","PFC002","2024-06-01","41","1230","861.0","861.0","0","0"
"UOC222","UW","PFC002","2024-06-01","40","1200","1050.0","1050.0","0","0"
"FOC223","Forecast","PFC002","2024-07-01","41","1271","889.6999999999999","889.6999999999999","0","0"
"SOC223","Stabilised","PFC002","2024-07-01","41","1271","889.6999999999999","889.6999999999999","0","0"
"UOC223","UW","PFC002","2024-07-01","40","1240","1085.0","1085.0","0","0"
"FOC224","Forecast","PFC002","2024-08-01","41","1271","254.20000000000005","254.20000000000005","0","0"
"SOC224","Stabilised","PFC002","2024-08-01","41","1271","254.20000000000005","254.20000000000005","0","0"
"UOC224","UW","PFC002","2024-08-01","40","1240","1085.0","1085.0","0","0"
"FOC225","Forecast","PFC002","2024-09-01","41","1230","1168.4999999999998","1168.4999999999998","0","0"
"SOC225","Stabilised","PFC002","2024-09-01","41","1230","1168.4999999999998","1168.4999999999998","0","0"
"UOC225","UW","PFC002","2024-09-01","40","1200","1050.0","1050.0","0","0"
"FOC226","Forecast","PFC002","2024-10-01","41","1271","1207.4499999999998","1207.4499999999998","0","0"
"SOC226","Stabilised","PFC002","2024-10-01","41","1271","1207.4499999999998","1207.4499999999998","0","0"
"UOC226","UW","PFC002","2024-10-01","40","1240","1085.0","1085.0","0","0"
"FOC227","Forecast","PFC002","2024-11-01","41","1230","1168.4999999999998","1168.4999999999998","0","0"
"SOC227","Stabilised","PFC002","2024-11-01","41","1230","1168.4999999999998","1168.4999999999998","0","0"
"UOC227","UW","PFC002","2024-11-01","40","1200","1050.0","1050.0","0","0"
"FOC228","Forecast","PFC002","2024-12-01","41","1271","1207.4499999999998","1207.4499999999998","0","0"
"SOC228","Stabilised","PFC002","2024-12-01","41","1271","1207.4499999999998","1207.4499999999998","0","0"
"UOC228","UW","PFC002","2024-12-01","40","1240","1085.0","1085.0","0","0"
"FOC229","Forecast","RAL006","2024-01-01","28","868","868","868","0","0"
"SOC229","Stabilised","RAL006","2024-01-01","28","868","0","0","0","0"
"UOC229","UW","RAL006","2024-01-01","28","868","0","0","0","0"
"FOC230","Forecast","RAL006","2024-02-01","28","812","812","812","0","0"
"SOC230","Stabilised","RAL006","2024-02-01","28","812","0","0","0","0"
"UOC230","UW","RAL006","2024-02-01","28","812","0","0","0","0"
"FOC231","Forecast","RAL006","2024-03-01","28","868","868","868","0","0"
"SOC231","Stabilised","RAL006","2024-03-01","28","868","0","0","0","0"
"UOC231","UW","RAL006","2024-03-01","28","868","0","0","0","0"
"FOC232","Forecast","RAL006","2024-04-01","28","840","840","840","0","0"
"SOC232","Stabilised","RAL006","2024-04-01","28","840","0","0","0","0"
"UOC232","UW","RAL006","2024-04-01","28","840","0","0","0","0"
"FOC233","Forecast","RAL006","2024-05-01","28","868","868","868","0","0"
"SOC233","Stabilised","RAL006","2024-05-01","28","868","0","0","0","0"
"UOC233","UW","RAL006","2024-05-01","28","868","0","0","0","0"
"FOC234","Forecast","RAL006","2024-06-01","28","840","840","840","0","0"
"SOC234","Stabilised","RAL006","2024-06-01","28","840","0","0","0","0"
"UOC234","UW","RAL006","2024-06-01","28","840","0","0","0","0"
"FOC235","Forecast","RAL006","2024-07-01","28","868","868","868","0","0"
"SOC235","Stabilised","RAL006","2024-07-01","28","868","0","0","0","0"
"UOC235","UW","RAL006","2024-07-01","28","868","0","0","0","0"
"FOC236","Forecast","RAL006","2024-08-01","28","868","0","0","0","0"
"SOC236","Stabilised","RAL006","2024-08-01","28","868","0","0","0","0"
"UOC236","UW","RAL006","2024-08-01","28","868","0","0","0","0"
"FOC237","Forecast","RAL006","2024-09-01","28","840","840","840","0","0"
"SOC237","Stabilised","RAL006","2024-09-01","28","840","0","0","0","0"
"UOC237","UW","RAL006","2024-09-01","28","840","0","0","0","0"
"FOC238","Forecast","RAL006","2024-10-01","28","868","868","868","0","0"
"SOC238","Stabilised","RAL006","2024-10-01","28","868","0","0","0","0"
"UOC238","UW","RAL006","2024-10-01","28","868","0","0","0","0"
"FOC239","Forecast","RAL006","2024-11-01","28","840","840","840","0","0"
"SOC239","Stabilised","RAL006","2024-11-01","28","840","0","0","0","0"
"UOC239","UW","RAL006","2024-11-01","28","840","0","0","0","0"
"FOC240","Forecast","RAL006","2024-12-01","28","868","868","868","0","0"
"SOC240","Stabilised","RAL006","2024-12-01","28","868","0","0","0","0"
"UOC240","UW","RAL006","2024-12-01","28","868","0","0","0","0"
"FOC241","Forecast","RCF219","2024-01-01","43","1333","1266.3500000000001","1266.3500000000001","0","0"
"SOC241","Stabilised","RCF219","2024-01-01","43","1333","1266.35","1266.35","0","0"
"UOC241","UW","RCF219","2024-01-01","38","1178","1030.75","1030.75","0","0"
"FOC242","Forecast","RCF219","2024-02-01","43","1247","1184.65","1184.65","0","0"
"SOC242","Stabilised","RCF219","2024-02-01","43","1247","1184.6499999999999","1184.6499999999999","0","0"
"UOC242","UW","RCF219","2024-02-01","38","1102","964.25","964.25","0","0"
"FOC243","Forecast","RCF219","2024-03-01","43","1333","1266.3500000000001","1266.3500000000001","0","0"
"SOC243","Stabilised","RCF219","2024-03-01","43","1333","1239.69","1239.69","0","0"
"UOC243","UW","RCF219","2024-03-01","38","1178","1030.75","1030.75","0","0"
"FOC244","Forecast","RCF219","2024-04-01","43","1290","1225.5","1225.5","0","0"
"SOC244","Stabilised","RCF219","2024-04-01","43","1290","1199.7","1199.7","0","0"
"UOC244","UW","RCF219","2024-04-01","38","1140","997.5","997.5","0","0"
"FOC245","Forecast","RCF219","2024-05-01","43","1333","1226.3600000000001","1226.3600000000001","0","0"
"SOC245","Stabilised","RCF219","2024-05-01","43","1333","1199.7","1199.7","0","0"
"UOC245","UW","RCF219","2024-05-01","38","1178","1030.75","1030.75","0","0"
"FOC246","Forecast","RCF219","2024-06-01","43","1290","1186.8000000000002","1186.8000000000002","0","0"
"SOC246","Stabilised","RCF219","2024-06-01","43","1290","1161.0","1161.0","0","0"
"UOC246","UW","RCF219","2024-06-01","38","1140","997.5","997.5","0","0"
"FOC247","Forecast","RCF219","2024-07-01","43","1333","999.75","999.75","0","0"
"SOC247","Stabilised","RCF219","2024-07-01","43","1333","999.75","999.75","0","0"
"UOC247","UW","RCF219","2024-07-01","38","1178","1030.75","1030.75","0","0"
"FOC248","Forecast","RCF219","2024-08-01","43","1333","533.1999999999999","533.1999999999999","0","0"
"SOC248","Stabilised","RCF219","2024-08-01","43","1333","679.83","679.83","0","0"
"UOC248","UW","RCF219","2024-08-01","38","1178","1030.75","1030.75","0","0"
"FOC249","Forecast","RCF219","2024-09-01","43","1290","1161.0","1161.0","0","0"
"SOC249","Stabilised","RCF219","2024-09-01","43","1290","1122.3","1122.3","0","0"
"UOC249","UW","RCF219","2024-09-01","38","1140","997.5","997.5","0","0"
"FOC250","Forecast","RCF219","2024-10-01","43","1333","1279.68","1279.68","0","0"
"SOC250","Stabilised","RCF219","2024-10-01","43","1333","1253.02","1253.02","0","0"
"UOC250","UW","RCF219","2024-10-01","38","1178","1030.75","1030.75","0","0"
"FOC251","Forecast","RCF219","2024-11-01","43","1290","1238.4","1238.4","0","0"
"SOC251","Stabilised","RCF219","2024-11-01","43","1290","1212.6","1212.6","0","0"
"UOC251","UW","RCF219","2024-11-01","38","1140","997.5","997.5","0","0"
"FOC252","Forecast","RCF219","2024-12-01","43","1333","1266.3500000000001","1266.3500000000001","0","0"
"SOC252","Stabilised","RCF219","2024-12-01","43","1333","1239.69","1239.69","0","0"
"UOC252","UW","RCF219","2024-12-01","38","1178","1030.75","1030.75","0","0"
"FOC253","Forecast","RDC044","2024-01-01","114","3534","3357.2999999999997","3357.2999999999997","0","0"
"SOC253","Stabilised","RDC044","2024-01-01","114","3534","3357.2999999999997","3357.2999999999997","0","0"
"UOC253","UW","RDC044","2024-01-01","115","3565","3119.375","3119.375","0","0"
"FOC254","Forecast","RDC044","2024-02-01","114","3306","3140.7","3140.7","0","0"
"SOC254","Stabilised","RDC044","2024-02-01","114","3306","3140.7","3140.7","0","0"
"UOC254","UW","RDC044","2024-02-01","115","3335","2918.125","2918.125","0","0"
"FOC255","Forecast","RDC044","2024-03-01","114","3534","3357.2999999999997","3357.2999999999997","0","0"
"SOC255","Stabilised","RDC044","2024-03-01","114","3534","3286.6200000000003","3286.6200000000003","0","0"
"UOC255","UW","RDC044","2024-03-01","115","3565","3119.375","3119.375","0","0"
"FOC256","Forecast","RDC044","2024-04-01","114","3420","3249.0","3249.0","0","0"
"SOC256","Stabilised","RDC044","2024-04-01","114","3420","3180.6000000000004","3180.6000000000004","0","0"
"UOC256","UW","RDC044","2024-04-01","115","3450","3018.75","3018.75","0","0"
"FOC257","Forecast","RDC044","2024-05-01","114","3534","3251.28","3251.28","0","0"
"SOC257","Stabilised","RDC044","2024-05-01","114","3534","3180.6","3180.6","0","0"
"UOC257","UW","RDC044","2024-05-01","115","3565","3119.375","3119.375","0","0"
"FOC258","Forecast","RDC044","2024-06-01","114","3420","3146.4","3146.4","0","0"
"SOC258","Stabilised","RDC044","2024-06-01","114","3420","3078.0","3078.0","0","0"
"UOC258","UW","RDC044","2024-06-01","115","3450","3018.75","3018.75","0","0"
"FOC259","Forecast","RDC044","2024-07-01","114","3534","2650.5","2650.5","0","0"
"SOC259","Stabilised","RDC044","2024-07-01","114","3534","2650.5","2650.5","0","0"
"UOC259","UW","RDC044","2024-07-01","115","3565","3119.375","3119.375","0","0"
"FOC260","Forecast","RDC044","2024-08-01","114","3534","1413.6000000000001","1413.6000000000001","0","0"
"SOC260","Stabilised","RDC044","2024-08-01","114","3534","1802.34","1802.34","0","0"
"UOC260","UW","RDC044","2024-08-01","115","3565","3119.375","3119.375","0","0"
"FOC261","Forecast","RDC044","2024-09-01","114","3420","3078.0000000000005","3078.0000000000005","0","0"
"SOC261","Stabilised","RDC044","2024-09-01","114","3420","2975.4","2975.4","0","0"
"UOC261","UW","RDC044","2024-09-01","115","3450","3018.75","3018.75","0","0"
"FOC262","Forecast","RDC044","2024-10-01","114","3534","3392.64","3392.64","0","0"
"SOC262","Stabilised","RDC044","2024-10-01","114","3534","3321.96","3321.96","0","0"
"UOC262","UW","RDC044","2024-10-01","115","3565","3119.375","3119.375","0","0"
"FOC263","Forecast","RDC044","2024-11-01","114","3420","3283.2","3283.2","0","0"
"SOC263","Stabilised","RDC044","2024-11-01","114","3420","3214.7999999999997","3214.7999999999997","0","0"
"UOC263","UW","RDC044","2024-11-01","115","3450","3018.75","3018.75","0","0"
"FOC264","Forecast","RDC044","2024-12-01","114","3534","3357.2999999999997","3357.2999999999997","0","0"
"SOC264","Stabilised","RDC044","2024-12-01","114","3534","3286.6200000000003","3286.6200000000003","0","0"
"UOC264","UW","RDC044","2024-12-01","115","3565","3119.375","3119.375","0","0"
"FOC265","Forecast","ROB67B","2024-01-01","61","1891","1853.18","1853.18","0","0"
"SOC265","Stabilised","ROB67B","2024-01-01","61","1891","0","0","0","0"
"UOC265","UW","ROB67B","2024-01-01","61","1891","0","0","0","0"
"FOC266","Forecast","ROB67B","2024-02-01","61","1769","1733.6200000000001","1733.6200000000001","0","0"
"SOC266","Stabilised","ROB67B","2024-02-01","61","1769","0","0","0","0"
"UOC266","UW","ROB67B","2024-02-01","61","1769","0","0","0","0"
"FOC267","Forecast","ROB67B","2024-03-01","61","1891","1853.18","1853.18","0","0"
"SOC267","Stabilised","ROB67B","2024-03-01","61","1891","0","0","0","0"
"UOC267","UW","ROB67B","2024-03-01","61","1891","0","0","0","0"
"FOC268","Forecast","ROB67B","2024-04-01","61","1830","1793.4","1793.4","0","0"
"SOC268","Stabilised","ROB67B","2024-04-01","61","1830","0","0","0","0"
"UOC268","UW","ROB67B","2024-04-01","61","1830","0","0","0","0"
"FOC269","Forecast","ROB67B","2024-05-01","61","1891","1853.18","1853.18","0","0"
"SOC269","Stabilised","ROB67B","2024-05-01","61","1891","0","0","0","0"
